[Mon May 17 23:44:41 2021] INFO Log file created
[Mon May 17 23:44:41 2021] INFO Controller.execute Process task: { id: 1, status: 1, time: 0, className: Controller, methodName: execute } started
[Mon May 17 23:44:41 2021] INFO Log file opened
[Mon May 17 23:44:41 2021] INFO Log file opened
[Mon May 17 23:44:41 2021] INFO Controller.generateResult Process task: { id: 2, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:44:41 2021] INFO Mapper.mapFileToRoutes Process task: { id: 3, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 3, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:44:41 2021] INFO Algorithm.generateTrip Process task: { id: 4, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 4, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:44:41 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 5, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 5, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:44:41 2021] INFO Mapper.mapTripToFile Process task: { id: 6, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 6, status: 3, time: 2, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 2, status: 3, time: 4, className: Controller, methodName: generateResult } finished
[Mon May 17 23:44:41 2021] INFO Controller.generateResult Process task: { id: 7, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:44:41 2021] INFO Mapper.mapFileToRoutes Process task: { id: 8, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 8, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:44:41 2021] INFO Algorithm.generateTrip Process task: { id: 9, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 9, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:44:41 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 10, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 10, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:44:41 2021] INFO Mapper.mapTripToFile Process task: { id: 11, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 11, status: 3, time: 2, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 7, status: 3, time: 4, className: Controller, methodName: generateResult } finished
[Mon May 17 23:44:41 2021] INFO Controller.generateResult Process task: { id: 12, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:44:41 2021] INFO Mapper.mapFileToRoutes Process task: { id: 13, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 13, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:44:41 2021] INFO Algorithm.generateTrip Process task: { id: 14, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 14, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:44:41 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 15, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 15, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:44:41 2021] INFO Mapper.mapTripToFile Process task: { id: 16, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 16, status: 3, time: 3, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 12, status: 3, time: 6, className: Controller, methodName: generateResult } finished
[Mon May 17 23:44:41 2021] INFO AuditEntity.closeTask Process task: { id: 1, status: 3, time: 24, className: Controller, methodName: execute } finished
[Mon May 17 23:46:31 2021] INFO Log file opened
[Mon May 17 23:46:31 2021] INFO Controller.execute Process task: { id: 1, status: 1, time: 0, className: Controller, methodName: execute } started
[Mon May 17 23:46:36 2021] INFO Log file opened
[Mon May 17 23:46:37 2021] INFO Log file opened
[Mon May 17 23:46:42 2021] INFO Controller.generateResult Process task: { id: 2, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:46:46 2021] INFO Mapper.mapFileToRoutes Process task: { id: 3, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:46:46 2021] INFO AuditEntity.closeTask Process task: { id: 3, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:46:47 2021] INFO Algorithm.generateTrip Process task: { id: 4, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:46:47 2021] INFO AuditEntity.closeTask Process task: { id: 4, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:46:48 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 5, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:46:48 2021] INFO AuditEntity.closeTask Process task: { id: 5, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:46:48 2021] INFO Mapper.mapTripToFile Process task: { id: 6, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 6, status: 3, time: 1760, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 2, status: 3, time: 7791, className: Controller, methodName: generateResult } finished
[Mon May 17 23:46:50 2021] INFO Controller.generateResult Process task: { id: 7, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:46:50 2021] INFO Mapper.mapFileToRoutes Process task: { id: 8, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 8, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:46:50 2021] INFO Algorithm.generateTrip Process task: { id: 9, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 9, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:46:50 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 10, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 10, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:46:50 2021] INFO Mapper.mapTripToFile Process task: { id: 11, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 11, status: 3, time: 1, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 7, status: 3, time: 3, className: Controller, methodName: generateResult } finished
[Mon May 17 23:46:50 2021] INFO Controller.generateResult Process task: { id: 12, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:46:50 2021] INFO Mapper.mapFileToRoutes Process task: { id: 13, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 13, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:46:50 2021] INFO Algorithm.generateTrip Process task: { id: 14, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 14, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:46:50 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 15, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 15, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:46:50 2021] INFO Mapper.mapTripToFile Process task: { id: 16, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 16, status: 3, time: 2, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 12, status: 3, time: 3, className: Controller, methodName: generateResult } finished
[Mon May 17 23:46:50 2021] INFO AuditEntity.closeTask Process task: { id: 1, status: 3, time: 18845, className: Controller, methodName: execute } finished
[Mon May 17 23:49:28 2021] INFO Log file opened
[Mon May 17 23:49:28 2021] INFO Controller.execute Process task: { id: 1, status: 1, time: 0, className: Controller, methodName: execute } started
[Mon May 17 23:49:28 2021] INFO Log file opened
[Mon May 17 23:49:28 2021] INFO Log file opened
[Mon May 17 23:49:28 2021] INFO Controller.generateResult Process task: { id: 2, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:49:28 2021] INFO Mapper.mapFileToRoutes Process task: { id: 3, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 3, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:49:28 2021] INFO Algorithm.generateTrip Process task: { id: 4, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 4, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:49:28 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 5, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 5, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:49:28 2021] INFO Mapper.mapTripToFile Process task: { id: 6, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 6, status: 3, time: 1, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 2, status: 3, time: 3, className: Controller, methodName: generateResult } finished
[Mon May 17 23:49:28 2021] INFO Controller.generateResult Process task: { id: 7, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:49:28 2021] INFO Mapper.mapFileToRoutes Process task: { id: 8, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 8, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:49:28 2021] INFO Algorithm.generateTrip Process task: { id: 9, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 9, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:49:28 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 10, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 10, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:49:28 2021] INFO Mapper.mapTripToFile Process task: { id: 11, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 11, status: 3, time: 1, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 7, status: 3, time: 3, className: Controller, methodName: generateResult } finished
[Mon May 17 23:49:28 2021] INFO Controller.generateResult Process task: { id: 12, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:49:28 2021] INFO Mapper.mapFileToRoutes Process task: { id: 13, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 13, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:49:28 2021] INFO Algorithm.generateTrip Process task: { id: 14, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 14, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:49:28 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 15, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 15, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:49:28 2021] INFO Mapper.mapTripToFile Process task: { id: 16, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 16, status: 3, time: 2, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 12, status: 3, time: 4, className: Controller, methodName: generateResult } finished
[Mon May 17 23:49:28 2021] INFO AuditEntity.closeTask Process task: { id: 1, status: 3, time: 18, className: Controller, methodName: execute } finished
[Mon May 17 23:53:31 2021] INFO Log file opened
[Mon May 17 23:53:31 2021] INFO Controller.execute Process task: { id: 1, status: 1, time: 0, className: Controller, methodName: execute } started
[Mon May 17 23:53:31 2021] INFO Log file opened
[Mon May 17 23:53:31 2021] INFO Log file opened
[Mon May 17 23:53:31 2021] INFO Controller.generateResult Process task: { id: 2, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:53:31 2021] INFO Mapper.mapFileToRoutes Process task: { id: 3, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:53:31 2021] INFO AuditEntity.closeTask Process task: { id: 3, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:53:31 2021] INFO Algorithm.generateTrip Process task: { id: 4, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
[Mon May 17 23:53:31 2021] INFO AuditEntity.closeTask Process task: { id: 4, status: 3, time: 0, className: Algorithm, methodName: generateTrip } finished
[Mon May 17 23:53:31 2021] INFO Algorithm.findTheCheapestTrip Process task: { id: 5, status: 1, time: 0, className: Algorithm, methodName: findTheCheapestTrip } started
[Mon May 17 23:53:31 2021] INFO AuditEntity.closeTask Process task: { id: 5, status: 3, time: 0, className: Algorithm, methodName: findTheCheapestTrip } finished
[Mon May 17 23:53:31 2021] INFO Mapper.mapTripToFile Process task: { id: 6, status: 1, time: 0, className: Mapper, methodName: mapTripToFile } started
[Mon May 17 23:53:31 2021] INFO AuditEntity.closeTask Process task: { id: 6, status: 3, time: 2, className: Mapper, methodName: mapTripToFile } finished
[Mon May 17 23:53:31 2021] INFO AuditEntity.closeTask Process task: { id: 2, status: 3, time: 3, className: Controller, methodName: generateResult } finished
[Mon May 17 23:53:31 2021] INFO Controller.generateResult Process task: { id: 7, status: 1, time: 0, className: Controller, methodName: generateResult } started
[Mon May 17 23:53:31 2021] INFO Mapper.mapFileToRoutes Process task: { id: 8, status: 1, time: 0, className: Mapper, methodName: mapFileToRoutes } started
[Mon May 17 23:53:31 2021] INFO AuditEntity.closeTask Process task: { id: 8, status: 3, time: 0, className: Mapper, methodName: mapFileToRoutes } finished
[Mon May 17 23:53:31 2021] INFO Algorithm.generateTrip Process task: { id: 9, status: 1, time: 0, className: Algorithm, methodName: generateTrip } started
